N,Cos Taylor,math.cos,Error Cos,Exp Taylor,math.exp,Error Exp,Sen Taylor,math.sin,Error Sen,Log Taylor,math.log,Error Log,Inv Taylor,1/(1-x),Error Inv,Binomial Taylor,(1+x)^k,Error Binomial,Arctan Taylor,math.atan,Error Arctan,Fecha,Hora
2142,-0.40509459369961687,-0.40673664307580043,0.001642049376183563,3611.3277718310924,3916.135694894412,304.8079230633198,0.9140515549318783,0.9135454576426008,0.0005060972892775295,-1587248444.351401,2.1129803566542664,1587248446.4643815,12.922285286285286,nan,nan,85.98594471690478,85.9859447169048,1.4210854715202004e-14,3.440411042212942e+21,1.4505027707110707,3.440411042212942e+21,2024-09-17,12:22:27
2143,-0.42088434706274863,-0.4226182617406987,0.001733914677950088,3671.085035884722,3985.0851035674877,314.0000676827658,0.9068433381818916,0.9063077870366503,0.0005355511452412864,-1634074567.394324,2.115087838993831,1634074569.5094118,12.922285286285286,nan,nan,86.30993323332224,86.30993323332224,0.0,3.626774750278134e+21,1.450753591857241,3.626774750278134e+21,2024-09-17,12:22:27
2144,-0.4365404395333132,-0.4383711467890773,0.001830707255764119,3731.7965392277492,4055.248469398022,323.4519301702726,0.899360697292106,0.898794046299167,0.0005666509929389552,-1682164089.3330235,2.11719088919061,1682164091.4502144,12.922285286285286,nan,nan,86.6345309845793,86.6345309845793,0.0,3.8228084283462134e+21,1.451003374215532,3.8228084283462134e+21,2024-09-17,12:22:27
2145,-0.452057819697951,-0.4539904997395473,0.001932680041596302,3793.476792052781,4126.647165912023,333.1703738592423,0.8916060092070534,0.8910065241883676,0.0005994850186857859,-1731547927.47487,2.119289525847531,1731547929.5941596,12.922285286285286,nan,nan,86.95973797067595,86.95973797067593,1.4210854715202004e-14,4.0289918640908964e+21,1.4512521241949172,4.0289918640908964e+21,2024-09-17,12:22:27
2146,-0.46743146441498606,-0.4694715627858903,0.002040098370904242,3856.14051139515,4199.302942948301,343.16243155315124,0.8835817387903812,0.8829475928589272,0.0006341459314539444,-1782257678.5044487,2.1213837674506455,1782257680.6258323,12.922285286285286,nan,nan,87.2855541916121,87.2855541916121,0.0,4.2458275654569637e+21,1.4514998481520134,4.2458275654569637e+21,2024-09-17,12:22:27
2147,-0.48265637968496217,-0.48480962024633717,0.0021532405613750027,3919.802623847476,4273.23793328403,353.43530943655423,0.8752904383228992,0.8746197071393957,0.0006707311835034702,-1834325631.7232568,2.123473632370105,1834325633.8467305,12.922285286285286,nan,nan,87.6119796473879,87.61197964738788,1.4210854715202004e-14,4.473841785420398e+21,1.4517465523916093,4.473841785420398e+21,2024-09-17,12:22:27
2148,-0.49772760148063133,-0.4999999999999992,0.002272398519367891,3984.478268306243,4348.474659376902,363.99639107065923,0.8667347469862359,0.8660254037844392,0.0007093432017967194,-1887784782.5145993,2.125559138861126,1887784784.6401584,12.922285286285286,nan,nan,87.9390143380032,87.9390143380032,0.0,4.7135855906712254e+21,1.451992243167192,4.7135855906712254e+21,2024-09-17,12:22:27
2149,-0.5126401965384149,-0.515038074910054,0.002397878371639184,4050.1827987509505,4425.036040226093,374.85324147514257,0.8579173903341542,0.8571673007021124,0.0007500896320417061,-1942668846.037092,2.127640305064951,1942668848.1647322,12.922285286285286,nan,nan,88.26665826345814,88.26665826345814,0.0,4.965635976004206e+21,1.4522369266814648,4.965635976004206e+21,2024-09-17,12:22:27
2150,-0.527389263106995,-0.5299192642332053,0.0025300011262103794,4116.931787055916,4502.945398353913,386.01361129799716,0.8488411797474796,0.8480480961564257,0.0007930835910539002,-1999012271.149928,2.12971714900979,1999012273.2796452,12.922285286285286,nan,nan,88.59491142375263,88.59491142375263,0.0,5.23059702626979e+21,1.4524806090868578,5.23059702626979e+21,2024-09-17,12:22:27
2151,-0.5419699316531795,-0.5446390350150265,0.002669103361847003,4184.741025835294,4582.226466910456,397.48544107516227,0.8395090118785923,0.8386705679454244,0.0008384439331678983,-2056850254.5734038,2.131789688611762,2056850256.7051935,12.922285286285286,nan,nan,88.92377381888667,88.92377381888667,0.0,5.509101127810075e+21,1.4527232964860364,5.509101127810075e+21,2024-09-17,12:22:27
2152,-0.5563773655226844,-0.5591929034707469,0.002815537948062552,4253.626531321539,4662.903396903339,409.27686558179994,0.8299238680839791,0.8290375725550416,0.0008862955289374863,-2116218755.288041,2.1338579416758217,2116218757.421899,12.922285286285286,nan,nan,89.25324544886033,89.25324544886033,0.0,5.801810231377293e+21,1.4529649949323982,5.801810231377293e+21,2024-09-17,12:22:27
2153,-0.5706067615542019,-0.5735764363510453,0.0029696747968434023,4323.604546277616,4745.0007645546475,421.39621827703195,0.8200888138436236,0.8191520442889924,0.0009367695546312893,-2177154509.1756945,2.135921925896673,2177154511.3116164,12.922285286285286,nan,nan,89.5833263136735,89.58332631367351,1.4210854715202004e-14,6.109417168608452e+21,1.4532057104305685,6.109417168608452e+21,2024-09-17,12:22:27
2154,-0.5846533506458164,-0.5877852522924729,0.003131901646656554,4394.6915429434775,4828.543578787541,433.8520358440637,0.8100069981719669,0.8090169943749476,0.000990003797019301,-2239695043.906259,2.1379816588596836,2239695046.044241,12.922285286285286,nan,nan,89.9140164133263,89.91401641332631,1.4210854715202004e-14,6.432647024209851e+21,1.4534454489368878,6.432647024209851e+21,2024-09-17,12:22:27
2155,-0.5985123982690963,-0.6018150231520486,0.0033026248829522986,4466.904226016941,4913.557288844539,446.65306282759775,0.7996816530191335,0.7986355100472926,0.0010461429718409132,-2303878694.073329,2.1400371580417796,2303878696.213366,12.922285286285286,nan,nan,90.24531574781867,90.24531574781867,0.0,6.772258566085304e+21,1.4536842163598935,6.772258566085304e+21,2024-09-17,12:22:27
2156,-0.6121792049349035,-0.6156614753256577,0.0034822703907542163,4540.2595356695,5000.067792040023,459.80825637052294,0.7891160926636056,0.7880107536067223,0.0011053390568832588,-2369744616.58252,2.142088440812337,2369744618.7246084,12.922285286285286,nan,nan,90.57722431715058,90.57722431715058,0.0,7.12904573572838e+21,1.4539220185607968,7.12904573572838e+21,2024-09-17,12:22:27
2157,-0.625649106600707,-0.6293203910498374,0.003671284449130341,4614.774650597365,5088.101441649241,473.32679105187617,0.778313713096234,0.7771459614569709,0.0011677516392630816,-2437332806.295997,2.144135524434062,2437332808.4401326,12.922285286285286,nan,nan,90.90974212132208,90.90974212132208,0.0,7.503839201285648e+21,1.454158861353953,7.503839201285648e+21,2024-09-17,12:22:27
2158,-0.6389174750266483,-0.6427876096865398,0.0038701346598915,4690.466991108012,5177.6850549361225,487.21806382811064,0.7672779913989051,0.7660444431189776,0.0012335482799274988,-2506684111.9368005,2.1461784260638623,2506684114.0829787,12.922285286285286,nan,nan,91.24286916033317,91.24286916033317,0.0,7.89750797578875e+21,1.4543947505073263,7.89750797578875e+21,2024-09-17,12:22:27
2159,-0.6519797180701057,-0.6560590289905069,0.004079310920401258,4767.354222242768,5268.845921322519,501.491699079751,0.7560124851167119,0.7547095802227723,0.0013029048939395826,-2577840252.2567763,2.1482171627537103,2577840254.4049935,12.922285286285286,nan,nan,91.57660543418379,91.5766054341838,1.4210854715202004e-14,8.310961103148324e+21,1.45462969174295,8.310961103148324e+21,2024-09-17,12:22:27
2160,-0.6648312799230435,-0.6691306063588585,0.004299326435814987,4845.454256935681,5361.611810701274,516.1575537655935,0.7445208316263389,0.7431448254773941,0.0013760061489447306,-2650843832.4717894,2.150251751451498,2650843834.622041,12.922285286285286,nan,nan,91.91095094287404,91.91095094287404,0.0,8.745149414599286e+21,1.4548636907373802,8.745149414599286e+21,2024-09-17,12:22:27
2161,-0.6774676412849437,-0.6819983600624979,0.004530718777554177,4924.785259209024,5456.01098189557,531.2257226865459,0.7328067474997334,0.731353701619171,0.001453045880562387,-2725738360.96793,2.15228220900188,2725738363.120212,12.922285286285286,nan,nan,92.24590568640382,92.24590568640382,0.0,9.201067358387732e+21,1.455096753122145,9.201067358387732e+21,2024-09-17,12:22:27
2162,-0.6898843194744467,-0.6946583704589971,0.004774050984550415,5005.365647405968,5552.072191267348,546.7065438613799,0.7208740278659738,0.7193398003386512,0.0015342275273225736,-2802568266.2827067,2.1543085521471124,2802568268.437015,12.922285286285286,nan,nan,92.58146966477318,92.5814696647732,1.4210854715202004e-14,9.679754905595882e+21,1.4553288844841878,9.679754905595882e+21,2024-09-17,12:22:27
2163,-0.7020768684720721,-0.7071067811865479,0.005029912714475837,5087.214097460575,5649.824701477153,562.6106040165778,0.7087265457721352,0.7071067811865471,0.0016197645855881015,-2881378914.3648868,2.1563307975278803,2881378916.5212173,12.922285286285286,nan,nan,92.91764287798215,92.91764287798215,0.0,1.0182299535107137e+22,1.4555600903663053,1.0182299535107137e+22,2024-09-17,12:22:27
2164,-0.7140408788955942,-0.7193398003386507,0.005298921443056548,5170.349546205683,5749.2982903983075,578.9487441926249,0.6963682515430362,0.6946583704589977,0.001709881084038467,-2962216626.1170716,2.1583489616841174,2962216628.2754207,12.922285286285286,nan,nan,93.25442532603064,93.25442532603064,0.0,1.0709838300827852e+22,1.455790376267581,1.0709838300827852e+22,2024-09-17,12:22:27
2165,-0.7257719779039954,-0.7313537016191706,0.00558172371517518,5254.791194719003,5850.523260188027,595.7320654690238,0.6838031721416548,0.6819983600624984,0.0018048120791563926,-3045128695.224908,2.1603630610558184,3045128697.385271,12.922285286285286,nan,nan,93.59181700891875,93.59181700891874,1.4210854715202004e-14,1.126355998439687e+22,1.4560197476438137,1.126355998439687e+22,2024-09-17,12:22:27
2166,-0.7372658290279118,-0.7431448254773936,0.005878996449481755,5340.558511707711,5953.530446518152,612.9719348104409,0.6710354105357235,0.6691306063588589,0.0019048041768645607,-3130163406.2768345,2.1623731119838427,3130163408.4392076,12.922285286285286,nan,nan,93.92981792664638,93.92981792664638,0.0,1.1844707336733598e+22,1.45624820990794,1.1844707336733598e+22,2024-09-17,12:22:27
2167,-0.7485181319245497,-0.7547095802227718,0.0061914482982220465,5427.6712369321485,6058.3512279685465,630.679991036398,0.6580691450614549,0.6560590289905075,0.0020101160709473653,-3217370053.178654,2.1643791307107083,3217370055.3430333,12.922285286285286,nan,nan,94.26842807921363,94.26842807921363,0.0,1.2454579411901676e+22,1.4564757684304523,1.2454579411901676e+22,2024-09-17,12:22:27
2168,-0.7595246220519237,-0.7660444431189783,0.006519821067054621,5516.149384668776,6165.017535585739,648.8681509169628,0.6449086287972906,0.642787609686539,0.0021210191107515763,-3306798957.8667426,2.1663811333813814,3306798960.033124,12.922285286285286,nan,nan,94.60764746662045,94.60764746662045,0.0,1.30945339968907e+22,1.4567024285398134,1.30945339968907e+22,2024-09-17,12:22:27
2169,-0.7702810702670829,-0.7771459614569705,0.006864891189887534,5606.013247212957,6273.561862609944,667.5486153969869,0.6315581889434773,0.629320391049838,0.002237797893639315,-3398501489.324279,2.1683791360440545,3398501491.492658,12.922285286285286,nan,nan,94.94747608886682,94.94747608886682,0.0,1.3765990141054704e+22,1.4569281955228635,1.3765990141054704e+22,2024-09-17,12:22:27
2170,-0.7807832823317701,-0.788010753606722,0.007227471274951935,5697.283398421945,6384.017274373356,686.7338759514105,0.6180222262060864,0.6156614753256583,0.0023607508804280863,-3492530082.9046035,2.170373154650919,3492530085.0749764,12.922285286285286,nan,nan,95.28791394595278,95.28791394595278,0.0,1.4470430789081695e+22,1.4571530746252246,1.4470430789081695e+22,2024-09-17,12:22:27
2171,-0.7910270983400417,-0.7986355100472923,0.007608411707250573,5789.980697298325,6496.417418372608,706.436721074283,0.6043052141948558,0.6018150231520492,0.0024901910428066776,-3588938259.9658413,2.1723632050589288,3588938262.1382046,12.922285286285286,nan,nan,95.62896103787828,95.6289610378783,1.4210854715202004e-14,1.520940552151082e+22,1.4573770710517,1.520940552151082e+22,2024-09-17,12:22:27
2172,-0.8010083920506298,-0.8090169943749472,0.008008602324317438,5884.126291614591,6610.79653451873,726.6702429041397,0.590411698828363,0.5877852522924734,0.002626446535889615,-3687780647.8213234,2.1743493030305583,3687780649.9956727,12.922285286285286,nan,nan,95.9706173646434,95.9706173646434,0.0,1.5984533406963649e+22,1.4576001899666684,1.5984533406963649e+22,2024-09-17,12:22:27
2173,-0.810723070127214,-0.819152044288992,0.008428974161778013,5979.741621578963,6727.189465567413,747.4478439884506,0.5763462977531283,0.5735764363510458,0.002769861402082463,-3789113000.009863,2.1763314642345497,3789113002.1861944,12.922285286285286,nan,nan,96.3128829262481,96.3128829262481,0.0,1.6797505970404516e+22,1.4578224364944736,1.6797505970404516e+22,2024-09-17,12:22:27
2174,-0.8201670712855138,-0.8290375725550413,0.008870501269527487,6076.848423543111,6845.631667733016,768.7832441899054,0.5621136997775957,0.5591929034707475,0.0029207963068482723,-3892992216.8905106,2.1783097042466553,3892992219.0688205,12.922285286285286,nan,nan,96.65575772269231,96.65575772269233,1.4210854715202004e-14,1.7650090281906658e+22,1.4580438157198108,1.7650090281906658e+22,2024-09-17,12:22:27
2175,-0.8293363653371182,-0.838670567945424,0.009334202608305864,6175.468733752099,6966.159221489462,790.6904877373627,0.5477186643195165,0.5446390350150271,0.003079629304489462,-3999476366.566141,2.180284038550373,3999476368.746425,12.922285286285286,nan,nan,96.99924175397616,96.99924175397616,0.0,1.8544132170561521e+22,1.4582643326881066,1.8544132170561521e+22,2024-09-17,12:22:27
2176,-0.838226952133776,-0.8480480961564263,0.00982114402265033,6275.624892136891,7088.808842561182,813.1839504242917,0.5331660208729178,0.5299192642332045,0.0032467566397132996,-4108624706.140263,2.182254482537672,4108624708.3225174,12.922285286285286,nan,nan,97.34333502009957,97.34333502009957,0.0,1.9481559568337198e+22,1.4584839924058968,1.9481559568337198e+22,2024-09-17,12:22:27
2177,-0.846834860404331,-0.857167300702112,0.01033244029778102,6377.339546150001,7213.617893107691,836.2783469576898,0.5184606684942473,0.5150380749100546,0.0034225935841927235,-4220497703.3117757,2.1842210515097125,4220497705.495997,12.922285286285286,nan,nan,97.68803752106251,97.68803752106251,0.0,2.0464385988868883e+22,1.4587027998411979,2.0464385988868883e+22,2024-09-17,12:22:27
2178,-0.8551561464841665,-0.8660254037844388,0.010869257300272328,6480.635654644658,7340.62439310507,859.9887384604126,0.503607575309146,0.4999999999999998,0.003607575309146238,-4335157058.312187,2.186183760677561,4335157060.498371,12.922285286285286,nan,nan,98.03334925686508,98.03334925686508,0.0,2.149471414634259e+22,1.4589207599238756,2.149471414634259e+22,2024-09-17,12:22:27
2179,-0.863186892927455,-0.8746197071393954,0.011432814211940423,6585.536491797788,7469.867031927726,884.3305401299385,0.4886117780406612,0.4848096202463378,0.003802157794323413,-4452665726.189809,2.188142625162894,4452665728.377952,12.922285286285286,nan,nan,98.37927022750716,98.37927022750716,0.0,2.257473971981959e+22,1.4591378775460087,2.257473971981959e+22,2024-09-17,12:22:27
2180,-0.8709232070066578,-0.8829475928589269,0.01202438585226906,6692.065651077514,7601.385180134247,909.3195290567328,0.473478381568231,0.4694715627858909,0.004006818782340105,-4573087939.445919,2.1900976599986977,4573087941.636017,12.922285286285286,nan,nan,98.72580043298886,98.72580043298888,1.4210854715202004e-14,2.3706755268545828e+22,1.459354157562249,2.3706755268545828e+22,2024-09-17,12:22:27
2181,-0.8783612190901818,-0.8910065241883681,0.012645305098186288,6800.24704925532,7735.2189014605765,934.9718522052563,0.4582125585070217,0.4539904997395463,0.0042220587674753896,-4696489231.027295,2.1920488801299594,4696489233.219344,12.922285286285286,nan,nan,99.07293987331015,99.07293987331015,0.0,2.489315430398441e+22,1.4595696047901772,2.489315430398441e+22,2024-09-17,12:22:27
2182,-0.8854970808925904,-0.8987940462991667,0.013296965406576322,6910.104930463539,7871.4089650244705,961.3040345609315,0.44281954882137753,0.4383711467890779,0.004448402032299625,-4822936457.680208,2.193996300414355,4822936459.874205,12.922285286285286,nan,nan,99.42068854847096,99.42068854847096,0.0,2.6136435524521502e+22,1.459784224010653,2.6136435524521502e+22,2024-09-17,12:22:27
2183,-0.8923269635989262,-0.90630778703665,0.013980823437723888,7021.663870298568,8009.996857744841,988.3329874462725,0.42730465946793034,0.42261826174069933,0.0046863977272310064,-4952497823.670635,2.195939935622926,4952497825.866575,12.922285286285286,nan,nan,99.76904645847138,99.76904645847138,0.0,2.7439207219005862e+22,1.4599980199681657,2.7439207219005862e+22,2024-09-17,12:22:27
2184,-0.8988470558541889,-0.9135454576426005,0.014698401788411641,7134.948779970097,8151.0247969796155,1016.0760170095182,0.4116732640737309,0.40673664307580104,0.0049366209979298525,-5085242904.875438,2.1978798004407523,5085242907.073318,12.922285286285286,nan,nan,100.11801360331135,100.11801360331135,0.0,2.880419184550211e+22,1.4602109973711754,2.880419184550211e+22,2024-09-17,12:22:27
2185,-0.905053561615708,-0.9205048534524403,0.015451291836732217,7249.984910497114,8294.535743386321,1044.5508328892074,0.3959308026494591,0.390731128489274,0.00519967416018513,-5221242673.249854,2.199815909467619,5221242675.44967,12.922285286285286,nan,nan,100.46758998299092,100.46758998299092,0.0,3.0234230791870947e+22,1.4604231608924538,3.0234230791870947e+22,2024-09-17,12:22:27
2186,-0.9109426978625095,-0.9271838545667875,0.01624115670427806,7366.797856950785,8440.573414008879,1073.775557058094,0.3800827813426404,0.3746065934159116,0.0054761879267287705,-5360569521.675851,2.2017482772186727,5360569523.877599,12.922285286285286,nan,nan,100.81777559751006,100.81777559751006,0.0,3.1732289325017755e+22,1.4606345151694209,3.1732289325017755e+22,2024-09-17,12:22:27
2187,-0.916510692156759,-0.9335804264972015,0.017069734340442566,7485.413562744983,8589.182295594961,1103.7687328499778,0.3641347722298451,0.3583679495453009,0.005766822684544204,-5503297289.196842,2.2036769181250784,5503297291.400519,12.922285286285286,nan,nan,101.16857044686874,101.16857044686874,0.0,3.3301461735902135e+22,1.4608450648044757,3.3301461735902135e+22,2024-09-17,12:22:27
2188,-0.9217537800573872,-0.9396926207859084,0.017938840728521255,7605.8583239747995,8740.407658147817,1134.549334173017,0.3480924131566339,0.3420201433256687,0.0060722698309652046,-5649501286.643683,2.205601846534663,5649501288.849285,12.922285286285286,nan,nan,101.51997453106702,101.51997453106704,1.4210854715202004e-14,3.4944976687648184e+22,1.4610548143653272,3.4944976687648184e+22,2024-09-17,12:22:27
2189,-0.9266682023692935,-0.9455185755993171,0.018850373230023587,7728.1587938033845,8894.29556871656,1166.136774913175,0.33196140761990794,0.325568154457156,0.006393253162751966,-5799258322.657065,2.207523076712557,5799258324.864589,12.922285286285286,nan,nan,101.8719878501049,101.8719878501049,0.0,3.666620277435522e+22,1.4612637683853167,3.666620277435522e+22,2024-09-17,12:22:27
2190,-0.931250202237303,-0.9510565162951534,0.019806314057850383,7852.341986897854,9050.892905429402,1198.5509185315477,0.31574752470199474,0.3090169943749478,0.006730530327046957,-5952646730.111797,2.2094406228418286,5952646732.321238,12.922285286285286,nan,nan,102.2246104039823,102.2246104039823,0.0,3.846865429848208e+22,1.4614719313637403,3.846865429848208e+22,2024-09-17,12:22:27
2191,-0.9354960220677563,-0.9563047559630355,0.020808733895279263,7978.435283914575,9210.247371773956,1231.8120878593809,0.2994565990574597,0.2923717047227364,0.007084894334723313,-6109746392.948126,2.2113544990241127,6109746395.15948,12.922285286285286,nan,nan,102.57784219269931,102.57784219269931,0.0,4.0355997274952025e+22,1.4616793077661676,4.0355997274952025e+22,2024-09-17,12:22:27
2192,-0.9394019002795726,-0.9612616959383187,0.021859795658746073,8106.466436034222,9372.407511128802,1265.94107509458,0.2830945309523082,0.2756373558169999,0.007457175135308303,-6270638773.415358,2.213264719280232,6270638775.628622,12.922285286285286,nan,nan,102.93168321625586,102.93168321625586,0.0,4.233205567041146e+22,1.4618859020247534,4.233205567041146e+22,2024-09-17,12:22:27
2193,-0.9429640678744842,-0.9659258262890683,0.022961758414584144,8236.46356954741,9537.422721551155,1300.9591520037447,0.26666728636402015,0.2588190451025208,0.007848241261499356,-6435406939.733534,2.2151712975508135,6435406941.948705,12.922285286285286,nan,nan,103.28613347465202,103.28613347465202,0.0,4.440081788637963e+22,1.4620917185385507,4.440081788637963e+22,2024-09-17,12:22:27
2194,-0.9461787448221459,-0.9702957262759966,0.02411698145385066,8368.455190490957,9705.343270824642,1336.8880803336851,0.25018089714290875,0.24192189559966712,0.008259001543241634,-6604135594.178213,2.2170742476968996,6604135596.3952875,12.922285286285286,nan,nan,103.64119296788775,103.64119296788775,0.0,4.6566443495322e+22,1.4622967616738165,4.6566443495322e+22,2024-09-17,12:22:27
2195,-0.9490421362535066,-0.9743700647852351,0.025327928531728494,8502.470189335689,9876.220311772175,1373.750122436486,0.23364146123771456,0.22495105434386545,0.008690406893849117,-6776911101.594273,2.218973583500552,6776911103.813246,12.922285286285286,nan,nan,103.99686169596302,103.99686169596302,0.0,4.88332702390078e+22,1.4625010357643162,4.88332702390078e+22,2024-09-17,12:22:27
2196,-0.9515504284589903,-0.9781476007338057,0.026597172274815395,8638.537845726032,10050.105897838452,1411.5680521124195,0.21705514298637554,0.20791169081775912,0.009143452168616423,-6953821518.344197,2.2208693186654513,6953821520.565066,12.922285286285286,nan,nan,104.3531396588779,104.3531396588779,0.0,5.12058212988326e+22,1.4627045451116238,5.12058212988326e+22,2024-09-17,12:22:27
2197,-0.9536997846795148,-0.9816271834476638,0.02792739876814898,8776.687833271877,10227.05299894661,1450.3651656747334,0.20042817348595102,0.19080899537654564,0.00961917810940538,-7134956621.696316,2.222761466817489,7134956623.919077,12.922285286285286,nan,nan,104.71002685663231,104.71002685663231,0.0,5.368881284812393e+22,1.4629072939854195,5.368881284812393e+22,2024-09-17,12:22:27
2198,-0.9554863406858568,-0.984807753012208,0.029321412326351215,8916.950224393473,10407.115517634349,1490.165293240876,0.18376685102985588,0.1736481776669305,0.010118673362925379,-7320407939.659167,2.2246500415053574,7320407941.883818,12.922285286285286,nan,nan,105.06752328922633,105.06752328922633,0.0,5.6287161896805664e+22,1.4631092866237831,5.6287161896805664e+22,2024-09-17,12:22:27
2199,-0.956906200142945,-0.9876883405951378,0.03078214045219274,9059.355495219506,10590.348305473866,1530.99281025436,0.16707754162769367,0.15643446504023034,0.01064307658746333,-7510268781.267256,2.226535056201129,7510268783.493791,12.922285286285286,nan,nan,105.42562895665993,105.42562895665993,0.0,5.9005994439144114e+22,1.4633105272334843,5.9005994439144114e+22,2024-09-17,12:22:27
2200,-0.9579554297452548,-0.9902680687415703,0.032312638996315424,9203.934530539183,10776.807179781086,1572.8726492419028,0.15036667960839603,0.139173100960066,0.011193578648330038,-7704634267.324446,2.228416524300834,7704634269.552862,12.922285286285286,nan,nan,105.78434385893307,105.78434385893307,0.0,6.185065391568473e+22,1.4635110199902712,6.185065391568473e+22,2024-09-17,12:22:27
2201,-0.9586300541196758,-0.9925461516413221,0.03391609752164626,9350.71862880872,10966.548940619068,1615.8303118103486,0.13364076831026916,0.12186934340514735,0.011771424905121813,-7903601361.610809,2.230294459125034,7903601363.841104,12.922285286285286,nan,nan,106.14366799604582,106.14366799604582,0.0,6.482671000086415e+22,1.463710769039154,6.482671000086415e+22,2024-09-17,12:22:27
2202,-0.9589260504896977,-0.9945218953682733,0.03559584487857559,9499.739507212613,11159.631388100606,1659.8918808879935,0.1169063808605434,0.10452846326765443,0.012377917592888976,-8107268902.558628,2.2321688739193846,8107268904.790797,12.922285286285286,nan,nan,106.5036013679981,106.5036013679981,0.0,6.793996772817886e+22,1.4639097784946857,6.793996772817886e+22,2024-09-17,12:22:27
2203,-0.9588393430849138,-0.9961946980917455,0.037355355006831736,9651.029306780587,11356.113339995753,1705.0840332151656,0.1001701610507653,0.08715574274765844,0.013014418303106859,-8315737635.404127,2.2340397818551962,8315737637.638166,12.922285286285286,nan,nan,106.86414397478998,106.86414397479,1.4210854715202004e-14,7.119647696521231e+22,1.4641080524412413,7.119647696521231e+22,2024-09-17,12:22:27
2204,-0.9583657972995236,-0.9975640502598243,0.03919825296030066,9804.620597560273,11556.05464964905,1751.4340520887763,0.08343882431345591,0.06975647374412487,0.013682350569331037,-8529110244.820421,2.235907196029992,8529110247.056329,12.922285286285286,nan,nan,107.22529581642145,107.22529581642145,0.0,7.460254225122889e+22,1.4643055949332922,7.460254225122889e+22,2024-09-17,12:22:27
2205,-0.9575012135808914,-0.9986295347545738,0.04112832117368248,9960.546383846586,11759.516224212422,1798.9698403658367,0.06671915880091017,0.052335956242944494,0.014383202557965678,-8747491388.038355,2.2377711294680545,8747491390.276127,12.922285286285286,nan,nan,107.58705689289246,107.58705689289246,0.0,7.816473301049748e+22,1.4645024099956783,7.816473301049748e+22,2024-09-17,12:22:27
2206,-0.9562413210417211,-0.9993908270190958,0.04314950597737466,10118.840109468138,11966.560043199095,1847.7199337309576,0.05001802657436377,0.03489949670250094,0.01511852987186283,-8970987728.461304,2.2396315951209744,8970987730.700935,12.922285286285286,nan,nan,107.94942720420306,107.94942720420308,1.4210854715202004e-14,8.188989415494796e+22,1.4646985016238772,8.188989415494796e+22,2024-09-17,12:22:27
2207,-0.9545817707898776,-0.9998476951563913,0.045265924366513666,10279.535663131104,12177.249177363985,1897.7135142328807,0.033342364906875144,0.017452406437282793,0.01588995846959235,-9199707969.779953,2.241488605868187,9199707972.021442,12.922285286285286,nan,nan,108.31240675035326,108.31240675035326,0.0,8.578515709022877e+22,1.4648938737842712,8.578515709022877e+22,2024-09-17,12:22:27
2208,-0.9525181289642211,-1.0,0.047481871035778944,10442.667383821403,12391.647807916694,1948.9804240952908,0.016699187706060742,3.6739403974420594e-16,0.016699187706060374,-9433762890.593925,2.24334217451751,9433762892.837267,12.922285286285286,nan,nan,108.67599553134298,108.67599553134298,0.0,8.985795113972544e+22,1.465088530414409,8.985795113972544e+22,2024-09-17,12:22:27
2209,-0.9500458694662899,-0.9998476951563913,0.04980182569010139,10608.270066265552,12609.821246072797,2001.5511798072457,9.558705844428528e-05,-0.017452406437283834,0.01754799349572812,-9673265379.546406,2.2451923138056715,9673265381.791597,12.922285286285286,nan,nan,109.04019354717231,109.04019354717231,0.0,9.411601540158609e+22,1.4652824754232678,9.411601540158609e+22,2024-09-17,12:22:27
2210,-0.9471603663730641,-0.9993908270190958,0.05223046064603165,10776.378966450618,12831.835952949124,2055.456986498506,-0.016461265095421868,-0.034899496702500206,0.01843823160707834,-9918330470.978088,2.247039036398836,9918330473.225128,12.922285286285286,nan,nan,109.40500079784118,109.40500079784118,0.0,9.856741105431141e+22,1.4654757126915108,9.856741105431141e+22,2024-09-17,12:22:27
2211,-0.9438568860339771,-0.9986295347545738,0.05477264872059673,10947.029807204255,13057.759559809661,2110.7297526054062,-0.03296411514625844,-0.05233595624294376,0.01937184109668532,-10169075381.107573,2.248882354893125,10169075383.356455,12.922285286285286,nan,nan,109.77041728334967,109.77041728334966,1.4210854715202004e-14,1.032205341270101e+23,1.4656682460717405,1.032205341270101e+23,2024-09-17,12:22:27
2212,-0.9401305788226377,-0.9975640502598242,0.05743347143718647,11120.258783834865,13287.660888667584,2167.4021048327195,-0.04940562587014724,-0.06975647374412591,0.020350847873978672,-10425619544.744162,2.2507222818151327,10425619546.994884,12.922285286285286,nan,nan,110.1364430036977,110.13644300369772,1.4210854715202004e-14,1.0808412875094303e+23,1.465860079388753,1.0808412875094303e+23,2024-09-17,12:22:27
2213,-0.9359764705468188,-0.9961946980917455,0.06021822754492678,11296.102569832849,13521.609973250233,2225.507403417385,-0.06577837432478253,-0.08715574274765771,0.021377368422875173,-10688084652.540333,2.252558829622434,10688084654.792892,12.922285286285286,nan,nan,110.50307795888531,110.5030779588853,1.4210854715202004e-14,1.1316730090956693e+23,1.466051216439787,1.1316730090956693e+23,2024-09-17,12:22:27
