N,Cos Taylor,math.cos,Error Cos,Exp Taylor,math.exp,Error Exp,Sen Taylor,math.sin,Error Sen,Log Taylor,math.log,Error Log,Inv Taylor,1/(1-x),Error Inv,Binomial Taylor,(1+x)^k,Error Binomial,Arctan Taylor,math.atan,Error Arctan,Fecha,Hora
1882,-0.8290375691762671,-0.8290375725550417,3.378774593443268e-09,41.8174132941201,41.88821821779566,0.0708049236755599,-0.5591929029209692,-0.5591929034707467,5.497774457907667e-10,-1665.6789366605763,1.3177490499810411,1666.9966857105574,10.945164670461539,nan,nan,22.420268555087837,22.42026855508784,3.552713678800501e-15,46005187137.55836,1.3091946595119524,46005187136.24916,2024-09-17,12:46:21
1883,-0.8191520405461523,-0.8191520442889918,3.7428394827898614e-09,42.55104722235424,42.625722763476084,0.0746755411218416,-0.5735764357391733,-0.5735764363510462,6.118728856918665e-10,-1778.4055305801621,1.3224110630868526,1779.7279416432489,10.945164670461539,nan,nan,22.585856013216222,22.585856013216222,0.0,50771591536.61567,1.3103570147915993,50771591535.30531,2024-09-17,12:46:21
1884,-0.8090169902307915,-0.8090169943749475,4.144155907326308e-09,43.297472941969495,43.37621217645429,0.07873923448479303,-0.5877852516118289,-0.587785252292473,6.806440966400373e-10,-1897.9543874035776,1.3270514426433548,1899.281438846221,10.945164670461539,nan,nan,22.75205270618418,22.75205270618418,0.0,56005871101.53196,1.3115093180978645,56005871100.22045,2024-09-17,12:46:21
1885,-0.7986355054609571,-0.7986355100472928,4.58633575561862e-09,44.0569103437497,44.13991507468219,0.08300473093249394,-0.6018150223952775,-0.6018150231520484,7.567708681932572e-10,-2024.6904582794825,1.3316703884996495,2026.022128667982,10.945164670461539,nan,nan,22.91885863399171,22.918858633991718,7.105427357601002e-15,61751431382.37574,1.3126516962418262,61751431381.06309,2024-09-17,12:46:21
1886,-0.7880107485334028,-0.788010753606722,5.073319209181193e-09,44.829582988964866,44.917064101271606,0.08748111230674027,-0.6156614744846602,-0.6156614753256582,8.409979379564447e-10,-2158.9956838236353,1.3362680977482788,2160.3319519213837,10.945164670461539,nan,nan,23.086273796638814,23.08627379663881,3.552713678800501e-15,68055473178.51256,1.3137842739630377,68055473177.19878,2024-09-17,12:46:21
1887,-0.7771459558475634,-0.7771459614569708,5.6094073830337265e-09,45.615718167390256,45.70789599536333,0.0921778279730745,-0.6293203901156903,-0.6293203910498376,9.341473150570323e-10,-2301.2696684332964,1.3408447647756907,2302.610513198072,10.945164670461539,nan,nan,23.254298194125496,23.254298194125496,0.0,74969304342.1459,1.3149071739705076,74969304340.831,2024-09-17,12:46:21
1888,-0.766044436919686,-0.766044443118978,6.1992919686559844e-09,46.415546956161585,46.51265166424366,0.09710470808207816,-0.6427876086494224,-0.6427876096865393,1.0371168368550343e-09,-2451.9303767892325,1.3454005813115513,2453.275777370544,10.945164670461539,nan,nan,23.422931826451745,23.422931826451745,0.0,82548675568.56143,1.3160205169827417,82548675567.2454,2024-09-17,12:46:21
1889,-0.7547095733746815,-0.7547095802227721,6.848090650102279e-09,47.22930427947701,47.331576256731,0.1022719772539844,-0.6560590278396209,-0.656059028990507,1.15088616414738e-09,-2611.4148531265446,1.3499357364769426,2612.7647888630217,10.945164670461539,nan,nan,23.59217469361757,23.59217469361757,0.0,90854141894.22621,1.3171244217668694,90854141892.90909,2024-09-17,12:46:21
1890,-0.743144817916021,-0.7431448254773942,7.561373194242549e-09,48.057228969156554,48.164919237854235,0.10769026869768084,-0.669130605082324,-0.6691306063588582,1.2765342116694e-09,-2780.1799638667235,1.3544504168314693,2781.534414283555,10.945164670461539,nan,nan,23.762026795622972,23.762026795622972,0.0,99951451738.56808,1.3182190051768776,99951451737.24986,2024-09-17,12:46:21
1891,-0.7313536932739547,-0.7313537016191706,8.345215851690568e-09,48.899563826069084,49.01293446484606,0.11337063877697773,-0.6819983586472614,-0.6819983600624984,1.4152369276487775e-09,-2958.703164214944,1.3589448064193086,2960.0621090213635,10.945164670461539,nan,nan,23.932488132467938,23.932488132467935,3.552713678800501e-15,109911965447.00723,1.319304382190978,109911965445.68793,2024-09-17,12:46:21
1892,-0.7193397911324194,-0.7193398003386511,9.206231665892517e-09,49.75655568243837,49.87588026447436,0.11932458203599339,-0.6946583688907108,-0.6946583704589973,1.5682865006638735e-09,-3147.483289338309,1.3634190868142297,3148.8467084251233,10.945164670461539,nan,nan,24.103558704152487,24.103558704152487,0.0,120813105422.01599,1.3203806659481279,120813105420.69562,2024-09-17,12:46:21
1893,-0.7071067710349274,-0.7071067811865477,1.0151620322140786e-08,50.62845546503813,50.75401951173493,0.12556404669680177,-0.7071067794494601,-0.7071067811865475,1.737087362840839e-09,-3347.041370752369,1.3678734371636099,3348.4092441895327,10.945164670461539,nan,nan,24.275238510676605,24.275238510676605,0.0,132738840066.05324,1.3214479677837223,132738840064.7318,2024-09-17,12:46:21
1894,-0.6946583592697813,-0.6946583704589973,1.1189215998186341e-08,51.51551825928797,51.64761970992992,0.13210145064194734,-0.7193397984154701,-0.7193398003386512,1.923181058849366e-09,-3557.921478555477,1.3723080342314757,3559.2937865897084,10.945164670461539,nan,nan,24.4475275520403,24.447527552040295,3.552713678800501e-15,145780203905.63403,1.3225063972644882,145780203904.31152,2024-09-17,12:46:21
1895,-0.68199834773496,-0.6819983600624986,1.2327538545520156e-08,52.418003374260245,52.556953072155956,0.1389496978957112,-0.7313536994909188,-0.7313537016191705,2.128251685995508e-09,-3780.691590162333,1.3767230524405925,3782.0683132147733,10.945164670461539,nan,nan,24.62042582824356,24.620425828243565,3.552713678800501e-15,160035856419.9627,1.3235560622225888,160035856418.63916,2024-09-17,12:46:21
1896,-0.6691305927829999,-0.6691306063588581,1.3575858215375547e-08,53.33617440861021,53.48229660422724,0.14612219561702489,-0.7431448231232617,-0.7431448254773944,2.3541326665821316e-09,-4015.9444862006585,1.3811186639136306,4017.325604864572,10.945164670461539,nan,nan,24.793933339286404,24.793933339286404,0.0,175612682261.03094,1.324597068788968,175612682259.70636,2024-09-17,12:46:21
1897,-0.6560590140462659,-0.6560590289905073,1.494424139991679e-08,54.27029931743932,54.4239321890583,0.15363287161898143,-0.7547095776199352,-0.754709580222772,2.602836834952882e-09,-4264.298674247012,1.3854950385134295,4265.684169285525,10.945164670461539,nan,nan,24.968050085168812,24.968050085168816,3.552713678800501e-15,192626435725.3012,1.3256295214259484,192626435723.9756,2024-09-17,12:46:21
1898,-0.6427875932429034,-0.6427876096865395,1.644363611941202e-08,55.220650480104446,55.382146672532805,0.1614961924283591,-0.7660444402424302,-0.7660444431189779,2.876547666730289e-09,-4526.399341090672,1.389852343882385,4527.789193434554,10.945164670461539,nan,nan,25.1427760658908,25.1427760658908,0.0,211202432520.67703,1.3266535229591025,211202432519.35037,2024-09-17,12:46:21
1899,-0.6293203729639102,-0.6293203910498378,1.8085927644406752e-08,56.18750476898342,56.35723195088393,0.1697271819005053,-0.7771459582793111,-0.7771459614569706,3.17765946888926e-09,-4802.919334226903,1.3941907454809832,4804.313524972384,10.945164670461539,nan,nan,25.318111281452357,25.318111281452357,0.0,231476292066.88724,1.327669174608419,231476292065.55957,2024-09-17,12:46:21
1900,-0.615661455441638,-0.6156614753256581,1.9884020097116206e-08,57.171143619209225,57.34948505961334,0.17834144040411815,-0.7880107500979522,-0.7880107536067221,3.5087699412628126e-09,-5094.560173294074,1.3985104066254999,5095.958683700699,10.945164670461539,nan,nan,25.494055731853496,25.494055731853496,0.0,253594733773.35303,1.328676576018775,253594733772.02435,2024-09-17,12:46:21
1901,-0.6018150013001251,-0.6018150231520483,2.1851923159843523e-08,58.17185309938388,58.35920826397553,0.1873551645916507,-0.7986355061745619,-0.7986355100472928,3.872730913734301e-09,-5402.053092181877,1.4028114885248903,5403.455903670402,10.945164670461539,nan,nan,25.670609417094198,25.670609417094198,0.0,277716430956.61743,1.3296758252897383,277716430955.2878,2024-09-17,12:46:21
1902,-0.5877852282876428,-0.5877852522924732,2.40048304567253e-08,59.18992398328478,59.38670915105566,0.19678516777088362,-0.8090169901023228,-0.8090169943749473,4.272624587464691e-09,-5726.160112551439,1.4070941503168912,5727.567206701756,10.945164670461539,nan,nan,25.847772337174476,25.847772337174476,0.0,304012926290.2263,1.3306670190047116,304012926288.8956,2024-09-17,12:46:21
1903,-0.5735764099918185,-0.5735764363510464,2.6359227911498806e-08,60.225651822574285,60.43230072346818,0.20664890089389587,-0.819152039577165,-0.8191520442889916,4.711826595560353e-09,-6067.675149520986,1.4113585491033487,6069.08650807009,10.945164670461539,nan,nan,26.025544492094326,26.025544492094326,0.0,332669612924.1301,1.331650252259438,332669612922.79846,2024-09-17,12:46:21
1904,-0.5591928745377596,-0.5591929034707466,2.8932987006236033e-08,61.27933702052565,61.49630149470534,0.21696447417969011,-0.8290375673610291,-0.8290375725550418,5.194012775433521e-09,-6427.425150284709,1.4156048399848,6428.840755124694,10.945164670461539,nan,nan,26.203925881853763,26.20392588185376,3.552713678800501e-15,363886785669.10266,1.3326256186898813,363886785667.77,2024-09-17,12:46:21
1905,-0.5446390032695481,-0.544639035015027,3.174547891227064e-08,62.351284906776556,62.57903558616425,0.22775067938769666,-0.8386705622222572,-0.8386705679454242,5.7231669403634555e-09,-6806.271266445719,1.419833176094321,6807.691099621814,10.945164670461539,nan,nan,26.38291650645276,26.38291650645276,0.0,397880766914.9309,1.3335932104994983,397880766913.5973,2024-09-17,12:46:21
1906,-0.5299192294155158,-0.529919264233205,3.48176891762364e-08,63.441805813123445,63.68083282588272,0.23902701275927285,-0.8480480898527778,-0.848048096156426,6.303648159011743e-09,-7205.110060858381,1.4240437086306645,7206.534104567012,10.945164670461539,nan,nan,26.562516365891327,26.56251636589133,3.552713678800501e-15,434885112240.17554,1.3345531184859174,434885112238.841,2024-09-17,12:46:21
1907,-0.5150380367377091,-0.5150380749100544,3.817234528469271e-08,64.55121515036825,64.80202884901291,0.25081369864466296,-0.8571672937619361,-0.8571673007021121,6.9401759894560655e-09,-7624.874749788519,1.4282365868907003,7626.302986375409,10.945164670461539,nan,nan,26.742725460169474,26.742725460169474,0.0,475151900976.7783,1.3355054320670368,475151900975.4428,2024-09-17,12:46:21
1908,-0.4999999581659384,-0.5000000000000004,4.183406204782969e-08,65.67983348623055,65.94296520006438,0.26313171383382894,-0.8660253961465384,-0.8660254037844385,7.637900090173844e-09,-8066.536481214918,1.432411958301181,8067.96889317322,10.945164670461539,nan,nan,26.923543789287194,26.923543789287194,0.0,518953117315.7869,1.3364502393065605,518953117314.4505,2024-09-17,12:46:21
1909,-0.4848095744168563,-0.48480962024633684,4.58294805438797e-08,66.82798662433738,67.10398943694715,0.2760028126097609,-0.8746196987369912,-0.8746197071393959,8.402404660934337e-09,-8531.105650109408,1.4365699684498447,8532.542220077858,10.945164670461539,nan,nan,27.104971353244494,27.104971353244494,0.0,566582127881.6902,1.3373876269389793,566582127880.3528,2024-09-17,12:46:21
1910,-0.46947151259847447,-0.46947156278589075,5.018741627837997e-08,67.99600568430382,68.28545523684629,0.2894495525424645,-0.8829475836191704,-0.882947592858927,9.239756626477913e-09,-9019.63325154733,1.4407107611158763,9021.073962308445,10.945164670461539,nan,nan,27.28700815204136,27.28700815204136,0.0,618355262063.3684,1.3383176803940178,618355262062.0302,2024-09-17,12:46:21
1911,-0.45399044480049355,-0.4539904997395469,5.4939053362179635e-08,69.1842271829172,69.48772250396138,0.3034953210441813,-0.8910065140318014,-0.8910065241883678,1.0156566365715491e-08,-9533.212272515288,1.4448344782997382,9534.657106993587,10.945164670461539,nan,nan,27.469654185677797,27.469654185677797,0.0,674613501770.5048,1.3392404838205545,674613501769.1655,2024-09-17,12:46:21
1912,-0.4383710866709778,-0.43837114678907774,6.011809994266315e-08,70.39299311643767,70.71115747914202,0.31816436270435133,-0.898794035139187,-0.8987940462991668,1.1159979829145072e-08,-10072.979123297113,1.4489412602523917,10074.428064557365,10.945164670461539,nan,nan,27.652909454153807,27.652909454153807,0.0,735724287686.3197,1.3401561201100307,735724287684.9795,2024-09-17,12:46:21
1913,-0.42261819597970274,-0.42261826174069916,6.576099642607858e-08,71.62265104402819,71.95613285145417,0.3334818074259829,-0.9063077747788697,-0.9063077870366502,1.2257780457325396e-08,-10640.115109334756,1.453031245503917,10641.56814058026,10.945164670461539,nan,nan,27.8367739574694,27.8367739574694,0.0,802083449512.0916,1.3410646709193599,802083449510.7505,2024-09-17,12:46:21
1914,-0.40673657116868006,-0.4067366430758001,7.190712003612987e-08,72.87355417232753,73.22302787171037,0.3494736993828411,-0.9135454441842001,-0.913545457642601,1.3458400838217699e-08,-11235.847944475354,1.4571045708915527,11237.305049046245,10.945164670461539,nan,nan,28.02124769562456,28.02124769562456,0.0,874117268146.9283,1.3419662166933495,874117268145.5864,2024-09-17,12:46:21
1915,-0.3907310498902588,-0.3907311284892738,7.859901501872102e-08,74.1460614411797,74.51222846799945,0.36616702681975255,-0.9205048386814535,-0.9205048534524403,1.477098676705424e-08,-11861.453306531777,1.461161371587167,11862.914467903365,10.945164670461539,nan,nan,28.20633066861929,28.20633066861929,0.0,952284678219.174,1.3428608366866475,952284678217.831,2024-09-17,12:46:21
1916,-0.3746065075333026,-0.3746065934159123,8.588260969055739e-08,75.44053761053263,75.82412736324967,0.3835897527170431,-0.9271838383613248,-0.9271838545667873,1.620546252745214e-08,-12518.256436098442,1.465201781124172,12519.721637879566,10.945164670461539,nan,nan,28.392022876453595,28.3920228764536,3.552713678800501e-15,1037079619884.5627,1.3437486089852237,1037079619883.219,2024-09-17,12:46:21
1917,-0.358367855737798,-0.3583679495453007,9.380750271015259e-08,76.75735334852028,77.15912419486209,0.4017708463418046,-0.933580408724618,-0.9335804264972016,1.7772583627007066e-08,-13207.633779580865,1.4692259314238973,13209.103005512288,10.945164670461539,nan,nan,28.578324319127475,28.578324319127475,0.0,1129033549332.5417,1.3446296105273994,1129033549331.197,2024-09-17,12:46:21
1918,-0.34202004089845367,-0.34202014332566855,1.0242721487641049e-07,78.09688532074195,78.51762563645019,0.4207403157082439,-0.9396926013019066,-0.9396926207859084,1.9484001856362454e-08,-13931.014677412666,1.4732339528214362,13932.487911365488,10.945164670461539,nan,nan,28.765234996640938,28.765234996640938,0.0,1228718117997.0024,1.3455039171244323,1228718117995.657,2024-09-17,12:46:21
1919,-0.3255680426576635,-0.32556815445715664,1.1179949316320048e-07,79.45951628075201,79.90004552172267,0.4405292409706618,-0.9455185542469718,-0.9455185755993168,2.1352345003222695e-08,-14689.883098449796,1.4772259740909737,14691.360324423888,10.945164670461539,nan,nan,28.95275490899396,28.952754908993963,3.552713678800501e-15,1336748031052.6982,1.346371603480672,1336748031051.3518,2024-09-17,12:46:21
1920,-0.3090168723883269,-0.30901699437494756,1.2198662063811483e-07,80.84563516177504,81.30680497054801,0.4611698087729792,-0.9510564929038696,-0.9510565162951535,2.3391283909823812e-08,-15485.779421548566,1.4812021224706131,15487.260623671036,10.945164670461539,nan,nan,29.14088405618656,29.14088405618656,0.0,1453784096395.4255,1.347232743213294,1453784096394.0784,2024-09-17,12:46:21
1921,-0.29237157166698147,-0.2923717047227371,1.3305575563560268e-07,82.25563716965944,82.73833251723784,0.4826953475783995,-0.956304730347421,-0.9563047559630353,2.561561429637038e-08,-16320.302265349274,1.4851625236867099,16321.78742787296,10.945164670461539,nan,nan,29.329622438218735,29.329622438218735,0.0,1580536475953.7905,1.3480874088716188,1580536475952.4424,2024-09-17,12:46:21
1922,-0.2756372107377112,-0.2756373558169989,1.4507928769447176e-07,83.6899238770846,84.19506424108947,0.5051403640048733,-0.9612616678969659,-0.961261695938319,2.8041353128394064e-08,-17195.110367304977,1.4891073019777266,17196.599474606955,10.945164670461539,nan,nan,29.51897005509049,29.518970055090488,3.552713678800501e-15,1717768151865.3694,1.3489356719560341,1717768151864.0205,2024-09-17,12:46:21
1923,-0.2588188869672936,-0.25881904510252063,1.581352270241254e-07,85.14890331903503,85.6774438992263,0.5285405801912759,-0.9659257956032263,-0.9659258262890683,3.06858419785172e-08,-18111.92451301076,1.493036580117616,18113.41754959088,10.945164670461539,nan,nan,29.70892690680181,29.70892690680181,0.0,1866298620771.3074,1.34977760293652,1866298620769.9575,2024-09-17,12:46:21
1924,-0.2419217232920588,-0.24192189559966779,1.7230760898656605e-07,86.63299008955741,87.18592306177786,0.5529329722204466,-0.9702956927081872,-0.9702957262759965,3.35678093099645e-08,-19072.529516906703,1.4969504794387523,19074.026467386142,10.945164670461539,nan,nan,29.899492993352702,29.899492993352702,0.0,2027007830243.372,1.350613271270795,2027007830242.0215,2024-09-17,12:46:21
1925,-0.2249508666569213,-0.22495105434386525,1.8768694395876473e-07,88.14260543981362,88.72096124943909,0.5783558096254637,-0.9743700280777037,-0.9743700647852351,3.67075314589016e-08,-20078.776255443547,1.5008491198544096,20080.2771045634,10.945164670461539,nan,nan,30.090668314743166,30.090668314743166,0.0,2200840372157.2764,1.3514427454220854,2200840372155.925,2024-09-17,12:46:21
1926,-0.20791148644710047,-0.2079116908177598,2.0437065931244724e-07,89.6781773774455,90.283026073452,0.6048486960065134,-0.9781475606068973,-0.9781476007338056,4.012690824062304e-08,-21132.583753818646,1.504732619880807,21134.088486438526,10.945164670461539,nan,nan,30.28245287097321,30.282452870973206,3.552713678800501e-15,2388809948668.607,1.3522660928765302,2388809948667.255,2024-09-17,12:46:21
1927,-0.19080877291289214,-0.1908089953765446,2.2246365247169386e-07,91.24014076726579,91.87259337805197,0.6324526107861885,-0.9816271395980539,-0.981627183447664,4.384961005410304e-08,-22235.941327406417,1.5086010966587275,22237.449928503076,10.945164670461539,nan,nan,30.47484666204283,30.47484666204283,0.0,2592004127334.1445,1.3530833801602287,2592004127332.7915,2024-09-17,12:46:21
1928,-0.17364793558816224,-0.17364817766693033,2.420787680867953e-07,92.82893743329032,93.49014738542141,0.6612099521310881,-0.9848077051110012,-0.984807753012208,4.790120677888865e-08,-23390.910779025122,1.5124546659747176,23392.423233691097,10.945164670461539,nan,nan,30.667849687952014,30.667849687952014,0.0,2811589402854.2856,1.3538946728559411,2811589402852.9316,2024-09-17,12:46:21
1929,-0.1564342017028256,-0.15643446504023104,2.6333740543726947e-07,94.44501626212737,95.13618084319657,0.6911645810692022,-0.9876882882858274,-0.9876883405951377,5.230931021671381e-08,-24599.62865320064,1.5162934422818832,24601.144946642922,10.945164670461539,nan,nan,30.86146194870077,30.861461948700775,3.552713678800501e-15,3048816583894.1494,1.3547000356194463,3048816583892.795,2024-09-17,12:46:21
1930,-0.1391728145899434,-0.13917310096006583,2.863701224209425e-07,96.08883330773787,96.8111951745706,0.7223618668327276,-0.9902680116378317,-0.9902680687415703,5.71037385155293e-08,-25864.30854860413,1.5201175387202865,25865.82866614285,10.945164670461539,nan,nan,31.05568344428911,31.05568344428911,0.0,3305026524473.201,1.3554995321955694,3305026524471.8457,2024-09-17,12:46:21
1931,-0.12186903208786969,-0.12186934340514717,3.1131727748490157e-07,97.7608518975835,98.51570063103972,0.754848733456214,-0.9925460893246695,-0.9925461516413221,6.231665261591246e-08,-27187.24348986039,1.5239270671369545,27188.767416927527,10.945164670461539,nan,nan,31.250514174717026,31.250514174717026,0.0,3581656220499.6255,1.356293225433883,3581656220498.269,2024-09-17,12:46:21
1932,-0.10452812493791769,-0.10452846326765336,3.3832973567182734e-07,99.461542740177,100.25021644783841,0.7886737076614168,-0.9945218273854989,-0.9945218953682734,6.798277452091384e-08,-28570.808359940682,1.527722138105506,28572.336082078786,10.945164670461539,nan,nan,31.4459541399845,31.445954139984504,3.552713678800501e-15,3880245293167.376,1.357081177304092,3880245293166.019,2024-09-17,12:46:21
1933,-0.08715537517805991,-0.08715574274765825,3.6756959834183256e-07,101.19138403405182,102.01527100211197,0.823886968060151,-0.9961946239522026,-0.9961946980917455,7.413954294932523e-08,-30017.462394374135,1.531502860945412,30018.99389723508,10.945164670461539,nan,nan,31.642003340091556,31.642003340091556,0.0,4202442882134.8096,1.357863448911107,4202442882133.4517,2024-09-17,12:46:21
1934,-0.0697560745331258,-0.06975647374412558,3.992109997852378e-07,102.95086157816523,103.8114019738732,0.8605403957079716,-0.9975639694324865,-0.9975640502598242,8.082733771175299e-08,-31529.75173852803,1.5352693437408889,31531.28700787177,10.945164670461539,nan,nan,31.838661775038183,31.838661775038183,0.0,4550014972665.272,1.358640100509817,4550014972663.914,2024-09-17,12:46:21
1935,-0.05233552280199198,-0.052335956242944306,4.3344095232433766e-07,104.74046888375214,105.63915650979331,0.8986876260411663,-0.9986294466648833,-0.9986295347545738,8.808969054197036e-08,-33110.31206922871,1.5390216933594392,33111.85109092207,10.945164670461539,nan,nan,32.03592944482438,32.03592944482438,0.0,4924852182236.741,1.359411191519563,4924852182235.382,2024-09-17,12:46:21
1936,-0.03489902624227326,-0.03489949670250076,4.7046022750435457e-07,106.56070728764534,107.49909138987664,0.9383841022312964,-0.9993907310455845,-0.9993908270190958,9.597351124934761e-08,-34761.87128201257,1.5427600154700465,34763.414042028046,10.945164670461539,nan,nan,32.23380634945016,32.23380634945017,7.105427357601002e-15,5328978033520.879,1.3601767805383258,5328978033519.519,2024-09-17,12:46:21
1937,-0.017451895952950155,-0.017452406437283498,5.104843333429698e-07,108.41208606707816,109.39177319706951,0.9796871299913477,-0.9998475906270622,-0.9998476951563913,1.0452932908133761e-07,-36487.25224531573,1.5464844145610288,36488.79872973029,10.945164670461539,nan,nan,32.432292488915515,32.432292488915515,0.0,5764557742095.683,1.3609369253566286,5764557742094.321,2024-09-17,12:46:21
1938,5.537445250213189e-07,-1.8369701987210297e-16,5.537445252050159e-07,110.29512255598655,111.31777848985621,1.0226559338696575,-0.9999998861884025,-1.0,1.1381159747969605e-07,-38289.37562293245,1.5501949939575645,38290.92581792641,10.945164670461539,nan,nan,32.63138786322044,32.63138786322043,7.105427357601002e-15,6233907548793.939,1.3616916829711636,6233907548792.578,2024-09-17,12:46:21
1939,0.017453006926159264,0.01745240643728313,6.004888761339255e-07,112.21034226282663,113.27769397789277,1.0673517150661382,-0.9998475712774628,-0.9998476951563913,1.2387892844856196e-07,-40171.26276608878,1.5538918558388906,40172.81665794462,10.945164670461539,nan,nan,32.83109247236493,32.83109247236493,0.0,6739504628203.641,1.3624411095981501,6739504628202.278,2024-09-17,12:46:21
1940,0.03490014768595362,0.03489949670250128,6.509834523382718e-07,114.15827898992447,115.27211670073376,1.1138377108092925,-0.9993906922246704,-0.9993908270190958,1.3479442539932052e-07,-42136.03867650096,1.5575751012551873,42137.59625160222,10.945164670461539,nan,nan,33.031406316349006,33.031406316349006,0.0,7283997606532.532,1.363185260686427,7283997606531.169,2024-09-17,12:46:21
1941,0.0523366617564816,0.052335956242943946,7.055135376535238e-07,116.1394749543748,117.3016542097051,1.162179255330301,-0.998629388128564,-0.9986295347545738,1.4662600977821683e-07,-44186.93504180611,1.5612448301441495,44188.496286636255,10.945164670461539,nan,nan,33.23232939517264,33.23232939517265,7.105427357601002e-15,7870217723827.996,1.363924190930288,7870217723826.632,2024-09-17,12:46:21
1942,0.0697572381290523,0.06975647374412522,7.643849270766445e-07,118.1544809105064,119.3669247529801,1.2124438424737036,-0.9975638908130737,-0.9975640502598243,1.594467505805497e-07,-46327.29334477477,1.56490114134726,46328.85824591612,10.945164670461539,nan,nan,33.43386170883586,33.43386170883586,0.0,8501190677412.014,1.364657954282065,8501190677410.649,2024-09-17,12:46:21
1943,0.08715657067299046,0.08715574274765789,8.279253325693681e-07,120.20385627393027,121.46855746391297,1.264701189982702,-0.9961945247565084,-0.9961946980917455,1.7333523716356325e-07,-48560.56804773319,1.568544132625761,48562.13659186582,10.945164670461539,nan,nan,33.63600325733864,33.63600325733865,7.105427357601002e-15,9180149185350.02,1.3653866039644635,9180149185348.654,2024-09-17,12:46:21
1944,0.10452935975352612,0.10452846326765299,8.964858731336234e-07,122.28816924718816,123.6071925526888,1.319023305500636,-0.9945217069922758,-0.9945218953682734,1.8837599757848267e-07,-50890.32985364582,1.5721739006763398,50891.90202754649,10.945164670461539,nan,nan,33.83875404068101,33.83875404068101,0.0,9910546310829.797,1.36611019248266,9910546310828.432,2024-09-17,12:46:21
1945,0.1218703138477677,0.12186934340514768,9.704426200130012e-07,124.40799694701957,125.78348150134781,1.3754845543282386,-0.9925459469814345,-0.992546151641322,2.0465988748163966e-07,-53320.26904532861,1.5757905411465283,53321.84483586976,10.945164670461539,nan,nan,34.04211405886295,34.04211405886295,0.0,10696069590483.3,1.3668287716361591,10696069590481.934,2024-09-17,12:46:21
1946,0.13917415115837226,0.13917310096006547,1.0501983067900955e-06,126.56392553326326,127.99808726224265,1.4341617289793902,-0.9902678464570043,-0.9902680687415704,2.2228456608708314e-07,-55854.1989042842,1.5793941486498269,55855.77829843285,10.945164670461539,nan,nan,34.24608331188446,34.24608331188446,0.0,11540656011946.623,1.3675423925304249,11540656011945.256,2024-09-17,12:46:21
1947,0.1564356012243033,0.15643446504023067,1.1361840726309413e-06,128.7565503394132,130.25168445999114,1.4951341205779443,-0.9876880992401738,-0.9876883405951378,2.413549640145618e-07,-58496.05921067349,1.5829848167805554,58497.64219549027,10.945164670461539,nan,nan,34.45066179974554,34.45066179974554,0.0,12448507888326.625,1.3682511055882842,12448507888325.256,2024-09-17,12:46:21
1948,0.17364940652832384,0.17364817766692997,1.2288613938649107e-06,130.98647600484423,132.5449595969833,1.558483592139055,-0.9848074910284108,-0.9848077530122081,2.6198379732278454e-07,-61249.91982595621,1.5865626381284392,61251.50638859434,10.945164670461539,nan,nan,34.655849522446196,34.655849522446196,0.0,13424109679728.906,1.3689549605611098,13424109679727.537,2024-09-17,12:46:21
1949,0.19081032410060125,0.1908089953765451,1.32872405614326e-06,133.25431660872803,134.87861126250763,1.6242946537796001,-0.9816268991555497,-0.9816271834476639,2.8429211418323774e-07,-64119.98435975777,1.5901277042929356,64121.574487462065,10.945164670461539,nan,nan,34.86164647998643,34.86164647998643,0.0,14472245814610.527,1.3696540065397893,14472245814609.158,2024-09-17,12:46:21
1950,0.20791312711806528,0.20791169081775943,1.4363003058570634e-06,135.56069580565455,137.2533503455584,1.692654539903856,-0.9781472923239265,-0.9781476007338056,3.0840987907954087e-07,-67110.59392253977,1.5936801058973034,67112.18760264567,10.945164670461539,nan,nan,35.068052672366235,35.068052672366235,0.0,15598019566452.793,1.3703482919654821,15598019566451.422,2024-09-17,12:46:21
1951,0.22495260649900217,0.22495105434386492,1.5521551372521536e-06,137.9062469629812,139.6699002513911,1.7636532884098983,-0.9743697303086275,-0.9743700647852352,3.3447660774399424e-07,-70226.23096567596,1.5972199326024275,70227.82818560857,10.945164670461539,nan,nan,35.27506809958561,35.27506809958561,0.0,16806873044114.518,1.3710378646401713,16806873044113.146,2024-09-17,12:46:21
1952,0.24192357249233093,0.24192189559966742,1.676892663504681e-06,140.29161329992422,142.12899712188937,1.8373838219651475,-0.9702953636340127,-0.9702957262759966,3.626419838864692e-07,-73471.52321055325,1.6007472731203958,73473.12395782636,10.945164670461539,nan,nan,35.48269276164456,35.48269276164456,0.0,18104608357224.7,1.3717227717370122,18104608357223.33,2024-09-17,12:46:21
1953,0.258820856261217,0.2588190451025203,1.8111586966851334e-06,142.7174480284132,144.6313900598124,1.9139420313991877,-0.9659254332224401,-0.9659258262890684,3.930666283569195e-07,-76851.24766834524,1.6042622152278403,76852.85193056047,10.945164670461539,nan,nan,35.69092665854308,35.69092665854308,0.0,19497410021118.87,1.372403059810486,19497410021117.5,2024-09-17,12:46:21
